code;type;group;useable_as_grid_filter;label-fr_FR;label-en_US;label-de_DE;label-ru_RU;label-it_IT;localizable;scopable;allowed_extensions;metric_family;default_metric_unit
attr_2932;pim_catalog_multiselect;attr_gr_2;0;"multiselect dicta accusantium";"multiselect incidunt possimus";"multiselect omnis neque";"multiselect delectus reprehenderit";"multiselect atque explicabo";0;0;;;
attr_2933;pim_catalog_textarea;attr_gr_2;0;"textarea ipsa possimus";"textarea culpa officia";"textarea sed optio";"textarea reprehenderit et";"textarea repudiandae soluta";0;0;;;
attr_2934;pim_catalog_number;attr_gr_7;0;"number facere quo";"number possimus id";"number voluptatem architecto";"number velit quis";"number accusantium aut";0;0;;;
attr_2935;pim_catalog_multiselect;attr_gr_10;0;"multiselect ipsum illo";"multiselect nam rerum";"multiselect temporibus aspernatur";"multiselect perferendis veritatis";"multiselect atque cupiditate";1;0;;;
attr_2936;pim_catalog_simpleselect;attr_gr_14;0;"simpleselect eum eaque";"simpleselect et officia";"simpleselect aliquam rem";"simpleselect commodi non";"simpleselect non laborum";0;0;;;
attr_2937;pim_catalog_file;attr_gr_0;0;"file molestiae est";"file non et";"file beatae ratione";"file aliquid laborum";"file dignissimos quia";0;0;png,pdf;;
attr_2938;pim_catalog_image;attr_gr_0;0;"image unde est";"image nisi id";"image dolorem sit";"image voluptates quae";"image et rerum";1;0;jpg,pdf;;
attr_2939;pim_catalog_number;attr_gr_12;1;"number ipsam architecto";"number vel saepe";"number sit repellendus";"number sit repellat";"number voluptatem ad";0;0;;;
attr_2940;pim_catalog_metric;attr_gr_8;0;"metric voluptatem libero";"metric labore molestiae";"metric et voluptatem";"metric perferendis hic";"metric reprehenderit quas";0;0;;Length;METER
attr_2941;pim_catalog_multiselect;attr_gr_6;0;"multiselect ducimus dolor";"multiselect aliquid rerum";"multiselect reprehenderit et";"multiselect dicta aliquam";"multiselect voluptatem et";0;0;;;
attr_2942;pim_catalog_multiselect;attr_gr_6;1;"multiselect excepturi aut";"multiselect quia alias";"multiselect sit labore";"multiselect beatae nemo";"multiselect quas saepe";0;0;;;
attr_2943;pim_catalog_date;attr_gr_6;0;"date molestiae esse";"date porro nemo";"date aut neque";"date quisquam pariatur";"date ullam ea";0;0;;;
attr_2944;pim_catalog_textarea;attr_gr_14;0;"textarea odio eveniet";"textarea ipsa optio";"textarea quo nihil";"textarea perferendis voluptate";"textarea qui dicta";1;0;;;
attr_2945;pim_catalog_textarea;attr_gr_5;0;"textarea autem dolores";"textarea sit rerum";"textarea quia molestiae";"textarea quo soluta";"textarea autem consequuntur";0;0;;;
attr_2946;pim_catalog_textarea;attr_gr_5;0;"textarea itaque qui";"textarea officiis ut";"textarea est ea";"textarea corporis illo";"textarea ullam aspernatur";1;1;;;
attr_2947;pim_catalog_multiselect;attr_gr_3;1;"multiselect doloribus occaecati";"multiselect culpa nam";"multiselect ipsam repellendus";"multiselect amet qui";"multiselect laboriosam dolores";0;0;;;
attr_2948;pim_catalog_text;attr_gr_1;1;"text sunt laboriosam";"text sit voluptate";"text aut tempora";"text et quis";"text minus fuga";0;0;;;
attr_2949;pim_catalog_date;attr_gr_2;0;"date commodi eaque";"date qui quidem";"date ea in";"date eius asperiores";"date animi totam";1;1;;;
attr_2950;pim_catalog_simpleselect;attr_gr_7;1;"simpleselect et ut";"simpleselect dolor vel";"simpleselect quasi neque";"simpleselect optio tenetur";"simpleselect fugit qui";0;0;;;
attr_2951;pim_catalog_metric;attr_gr_10;0;"metric quis nobis";"metric in sed";"metric deserunt aut";"metric vel molestias";"metric quisquam est";0;0;;Length;METER
attr_2952;pim_catalog_boolean;attr_gr_8;0;"boolean et voluptas";"boolean sit deleniti";"boolean nihil laudantium";"boolean voluptatem inventore";"boolean autem id";0;0;;;
attr_2953;pim_catalog_price_collection;attr_gr_12;0;"price_collection incidunt asperiores";"price_collection animi ut";"price_collection et voluptatem";"price_collection est delectus";"price_collection expedita inventore";0;0;;;
attr_2954;pim_catalog_date;attr_gr_9;0;"date voluptatem non";"date sit suscipit";"date molestiae omnis";"date velit ut";"date ab reprehenderit";0;0;;;
attr_2955;pim_catalog_textarea;attr_gr_8;0;"textarea quia nihil";"textarea et ad";"textarea facere voluptatem";"textarea voluptatem consectetur";"textarea unde debitis";0;0;;;
attr_2956;pim_catalog_file;attr_gr_8;1;"file repellendus amet";"file id aspernatur";"file enim sint";"file non dolorem";"file ipsam nisi";0;0;jpg,pdf;;
attr_2957;pim_catalog_file;attr_gr_5;1;"file eaque unde";"file qui odio";"file aut in";"file est et";"file quia nulla";1;1;png,jpg;;
attr_2958;pim_catalog_file;attr_gr_3;0;"file et natus";"file dolore perspiciatis";"file voluptas soluta";"file ut culpa";"file quos rem";0;0;pdf,jpg;;
attr_2959;pim_catalog_simpleselect;attr_gr_11;0;"simpleselect vero temporibus";"simpleselect dicta harum";"simpleselect consequatur sint";"simpleselect veniam sed";"simpleselect est ut";0;0;;;
attr_2960;pim_catalog_multiselect;attr_gr_14;1;"multiselect delectus perspiciatis";"multiselect nihil possimus";"multiselect quia quae";"multiselect qui deleniti";"multiselect quae temporibus";0;1;;;
attr_2961;pim_catalog_boolean;attr_gr_7;0;"boolean aspernatur commodi";"boolean quae neque";"boolean quas ea";"boolean nesciunt soluta";"boolean voluptates molestias";0;1;;;
attr_2962;pim_catalog_metric;attr_gr_3;0;"metric atque odit";"metric est odio";"metric nobis corrupti";"metric exercitationem alias";"metric ut voluptatem";0;0;;Length;METER
attr_2963;pim_catalog_text;attr_gr_10;0;"text amet facilis";"text animi vero";"text qui nihil";"text enim mollitia";"text aut rem";0;0;;;
attr_2964;pim_catalog_metric;attr_gr_5;0;"metric iure ipsa";"metric incidunt quia";"metric rerum facere";"metric pariatur ratione";"metric consequatur laudantium";0;0;;Length;METER
attr_2965;pim_catalog_image;attr_gr_10;0;"image harum tenetur";"image amet ab";"image nihil deleniti";"image alias nihil";"image eum eaque";0;0;jpg,png;;
attr_2966;pim_catalog_metric;attr_gr_10;1;"metric fugiat perspiciatis";"metric corrupti accusamus";"metric dolore nisi";"metric veniam occaecati";"metric rerum iste";1;1;;Length;METER
attr_2967;pim_catalog_file;attr_gr_3;0;"file culpa asperiores";"file id veritatis";"file et dicta";"file harum autem";"file ut ex";0;0;png,pdf;;
attr_2968;pim_catalog_boolean;attr_gr_0;1;"boolean dignissimos aut";"boolean assumenda nesciunt";"boolean explicabo nemo";"boolean quia omnis";"boolean delectus magni";0;0;;;
attr_2969;pim_catalog_boolean;attr_gr_5;1;"boolean enim id";"boolean ipsum voluptatibus";"boolean eveniet deleniti";"boolean enim molestiae";"boolean quidem tenetur";0;0;;;
attr_2970;pim_catalog_multiselect;attr_gr_11;0;"multiselect enim officia";"multiselect sequi a";"multiselect temporibus sed";"multiselect tempore et";"multiselect quo ut";0;0;;;
attr_2971;pim_catalog_date;attr_gr_3;0;"date dolores pariatur";"date nemo nemo";"date quam velit";"date sequi consectetur";"date harum occaecati";0;0;;;
attr_2972;pim_catalog_file;attr_gr_9;1;"file ducimus veniam";"file eum omnis";"file dolore explicabo";"file id tempore";"file voluptatibus iure";0;0;pdf,png;;
attr_2973;pim_catalog_multiselect;attr_gr_8;1;"multiselect alias delectus";"multiselect occaecati quis";"multiselect vero ducimus";"multiselect doloribus voluptatem";"multiselect deleniti alias";0;0;;;
attr_2974;pim_catalog_text;attr_gr_7;0;"text suscipit sunt";"text quas provident";"text voluptatem sed";"text provident consequuntur";"text incidunt explicabo";0;0;;;
attr_2975;pim_catalog_boolean;attr_gr_11;0;"boolean porro qui";"boolean nam sapiente";"boolean ut aliquid";"boolean eos similique";"boolean eligendi qui";0;0;;;
attr_2976;pim_catalog_simpleselect;attr_gr_14;0;"simpleselect ipsa est";"simpleselect quis hic";"simpleselect maxime tenetur";"simpleselect qui tenetur";"simpleselect ut possimus";0;0;;;
attr_2977;pim_catalog_simpleselect;attr_gr_14;1;"simpleselect sequi et";"simpleselect magni nam";"simpleselect aut deleniti";"simpleselect numquam ab";"simpleselect sit quod";0;0;;;
attr_2978;pim_catalog_textarea;attr_gr_5;1;"textarea perspiciatis molestiae";"textarea voluptatem dolores";"textarea saepe ad";"textarea autem officia";"textarea voluptatibus eos";0;0;;;
attr_2979;pim_catalog_price_collection;attr_gr_13;0;"price_collection ipsa ipsum";"price_collection et enim";"price_collection qui quo";"price_collection est provident";"price_collection tempora nihil";0;0;;;
attr_2980;pim_catalog_image;attr_gr_14;0;"image fugiat repellendus";"image sapiente repellat";"image qui repudiandae";"image nisi atque";"image iusto sed";0;1;jpg,pdf;;
attr_2981;pim_catalog_image;attr_gr_10;0;"image possimus ullam";"image non voluptatem";"image enim esse";"image excepturi illum";"image voluptate voluptates";1;1;pdf,png;;
attr_2982;pim_catalog_textarea;attr_gr_12;0;"textarea cupiditate quia";"textarea excepturi et";"textarea nemo mollitia";"textarea neque nihil";"textarea vero accusantium";1;0;;;
attr_2983;pim_catalog_number;attr_gr_5;1;"number qui dolores";"number consectetur numquam";"number impedit expedita";"number vel eaque";"number in nemo";1;1;;;
attr_2984;pim_catalog_textarea;attr_gr_5;0;"textarea molestiae qui";"textarea aut aliquid";"textarea porro et";"textarea odio officiis";"textarea non nam";0;0;;;
attr_2985;pim_catalog_price_collection;attr_gr_12;0;"price_collection ratione voluptas";"price_collection ex illo";"price_collection non voluptatem";"price_collection assumenda laboriosam";"price_collection voluptatum cumque";0;0;;;
attr_2986;pim_catalog_text;attr_gr_4;1;"text omnis assumenda";"text dignissimos est";"text voluptates sed";"text asperiores provident";"text nihil sapiente";0;0;;;
attr_2987;pim_catalog_multiselect;attr_gr_12;0;"multiselect odit aut";"multiselect harum rerum";"multiselect ea reprehenderit";"multiselect quas cupiditate";"multiselect natus commodi";0;0;;;
attr_2988;pim_catalog_simpleselect;attr_gr_0;0;"simpleselect voluptas animi";"simpleselect maiores voluptatem";"simpleselect assumenda aspernatur";"simpleselect ullam magnam";"simpleselect deleniti voluptatem";1;0;;;
attr_2989;pim_catalog_metric;attr_gr_14;0;"metric dolore error";"metric nemo dolores";"metric atque ullam";"metric ipsam velit";"metric vel accusantium";0;0;;Length;METER
attr_2990;pim_catalog_text;attr_gr_3;0;"text odio eligendi";"text architecto molestiae";"text enim id";"text id qui";"text suscipit hic";1;0;;;
attr_2991;pim_catalog_text;attr_gr_4;0;"text maiores minus";"text et facilis";"text facilis in";"text alias quis";"text minima quia";0;0;;;
attr_2992;pim_catalog_simpleselect;attr_gr_12;0;"simpleselect sint id";"simpleselect officia sunt";"simpleselect amet saepe";"simpleselect id quis";"simpleselect dolorum sed";0;1;;;
attr_2993;pim_catalog_simpleselect;attr_gr_8;0;"simpleselect nostrum saepe";"simpleselect facilis vero";"simpleselect repellendus molestiae";"simpleselect officia accusamus";"simpleselect facilis et";1;1;;;
attr_2994;pim_catalog_metric;attr_gr_12;0;"metric reprehenderit fugiat";"metric deleniti totam";"metric eligendi sapiente";"metric fuga sed";"metric exercitationem et";1;0;;Length;METER
attr_2995;pim_catalog_text;attr_gr_2;0;"text repellat similique";"text voluptatem possimus";"text rerum ea";"text omnis libero";"text rerum possimus";1;0;;;
attr_2996;pim_catalog_textarea;attr_gr_6;0;"textarea quaerat ut";"textarea dolorum optio";"textarea sed recusandae";"textarea temporibus numquam";"textarea ut sit";1;1;;;
attr_2997;pim_catalog_metric;attr_gr_14;0;"metric cum ipsum";"metric ullam ea";"metric dolores sint";"metric repellat sit";"metric repellendus ad";0;0;;Length;METER
attr_2998;pim_catalog_metric;attr_gr_9;0;"metric facere quis";"metric sapiente reiciendis";"metric impedit et";"metric non ad";"metric quam aut";1;1;;Length;METER
attr_2999;pim_catalog_text;attr_gr_6;0;"text recusandae neque";"text architecto reiciendis";"text animi quibusdam";"text et assumenda";"text eos et";0;0;;;
attr_3000;pim_catalog_multiselect;attr_gr_3;1;"multiselect eligendi magni";"multiselect quo vel";"multiselect ut deserunt";"multiselect quis veritatis";"multiselect laborum iusto";0;1;;;
attr_3001;pim_catalog_price_collection;attr_gr_3;0;"price_collection officiis amet";"price_collection id vero";"price_collection quis voluptate";"price_collection similique ut";"price_collection ducimus similique";0;0;;;
attr_3002;pim_catalog_number;attr_gr_13;1;"number impedit architecto";"number quis et";"number ullam dignissimos";"number magni aliquam";"number et quia";1;1;;;
attr_3003;pim_catalog_metric;attr_gr_7;0;"metric reprehenderit sit";"metric magni ut";"metric sint ut";"metric ea ducimus";"metric dolor ipsam";0;0;;Length;METER
attr_3004;pim_catalog_date;attr_gr_3;0;"date voluptatibus ducimus";"date in repellat";"date quos voluptatum";"date accusamus fugiat";"date minima cupiditate";1;1;;;
attr_3005;pim_catalog_metric;attr_gr_8;0;"metric necessitatibus autem";"metric quod non";"metric omnis sit";"metric nihil quos";"metric optio inventore";0;0;;Length;METER
attr_3006;pim_catalog_boolean;attr_gr_0;0;"boolean accusantium quod";"boolean sunt illum";"boolean quam beatae";"boolean provident ullam";"boolean neque ducimus";0;0;;;
attr_3007;pim_catalog_multiselect;attr_gr_10;1;"multiselect eos eligendi";"multiselect officia dolore";"multiselect consectetur est";"multiselect sed quaerat";"multiselect iusto assumenda";1;0;;;
attr_3008;pim_catalog_simpleselect;attr_gr_4;0;"simpleselect tempore hic";"simpleselect quidem nostrum";"simpleselect ut veniam";"simpleselect inventore id";"simpleselect nisi iusto";0;1;;;
attr_3009;pim_catalog_simpleselect;attr_gr_10;0;"simpleselect sit et";"simpleselect est culpa";"simpleselect quis doloremque";"simpleselect numquam non";"simpleselect quis optio";1;1;;;
attr_3010;pim_catalog_multiselect;attr_gr_2;0;"multiselect et voluptatem";"multiselect vel et";"multiselect placeat aut";"multiselect sint non";"multiselect facilis amet";1;1;;;
attr_3011;pim_catalog_multiselect;attr_gr_6;0;"multiselect consequatur ducimus";"multiselect molestiae tempore";"multiselect velit quidem";"multiselect dolorum at";"multiselect est molestiae";0;0;;;
attr_3012;pim_catalog_image;attr_gr_8;0;"image esse harum";"image pariatur labore";"image enim eum";"image voluptatem qui";"image nemo molestiae";1;1;png,pdf;;
attr_3013;pim_catalog_textarea;attr_gr_7;0;"textarea ut laborum";"textarea consequatur ut";"textarea incidunt voluptate";"textarea cupiditate quia";"textarea saepe necessitatibus";1;1;;;
attr_3014;pim_catalog_simpleselect;attr_gr_9;0;"simpleselect explicabo voluptas";"simpleselect reprehenderit assumenda";"simpleselect qui harum";"simpleselect cum ut";"simpleselect molestias beatae";0;1;;;
attr_3015;pim_catalog_image;attr_gr_4;0;"image assumenda harum";"image enim ipsam";"image incidunt ut";"image deleniti a";"image velit eos";0;0;jpg,png;;
attr_3016;pim_catalog_multiselect;attr_gr_7;1;"multiselect minus corrupti";"multiselect ut maiores";"multiselect mollitia dolores";"multiselect ullam alias";"multiselect qui ab";0;0;;;
attr_3017;pim_catalog_number;attr_gr_12;0;"number ea magni";"number consequatur iure";"number at et";"number consequatur deserunt";"number illo accusamus";0;0;;;
attr_3018;pim_catalog_text;attr_gr_13;0;"text ad animi";"text repellat ut";"text quam debitis";"text occaecati minima";"text ea consequatur";0;0;;;
attr_3019;pim_catalog_text;attr_gr_7;0;"text voluptatem reiciendis";"text reprehenderit dolorem";"text pariatur doloribus";"text numquam molestiae";"text libero eos";0;0;;;
attr_3020;pim_catalog_file;attr_gr_1;0;"file numquam dolores";"file accusantium nisi";"file nobis molestiae";"file qui quae";"file vitae iusto";0;0;png,jpg;;
attr_3021;pim_catalog_number;attr_gr_14;0;"number ex commodi";"number est sit";"number voluptatum magni";"number repudiandae ex";"number eveniet natus";0;0;;;
attr_3022;pim_catalog_boolean;attr_gr_14;0;"boolean commodi sit";"boolean aut at";"boolean nostrum sed";"boolean aliquid sint";"boolean non voluptatem";0;0;;;
attr_3023;pim_catalog_textarea;attr_gr_3;0;"textarea optio vitae";"textarea ducimus voluptas";"textarea natus aspernatur";"textarea doloribus est";"textarea magni totam";0;0;;;
attr_3024;pim_catalog_multiselect;attr_gr_2;1;"multiselect cupiditate dolorem";"multiselect eos sunt";"multiselect quos et";"multiselect adipisci consequatur";"multiselect mollitia enim";0;1;;;
attr_3025;pim_catalog_metric;attr_gr_14;0;"metric dolores eos";"metric aut autem";"metric dolor consequatur";"metric qui occaecati";"metric et eum";1;0;;Length;METER
attr_3026;pim_catalog_date;attr_gr_10;0;"date aspernatur nobis";"date veniam nesciunt";"date omnis autem";"date architecto in";"date ipsum voluptatem";0;0;;;
attr_3027;pim_catalog_image;attr_gr_9;0;"image rerum maiores";"image quis labore";"image quia unde";"image eligendi adipisci";"image est alias";0;0;jpg,pdf;;
attr_3028;pim_catalog_date;attr_gr_12;0;"date voluptas nesciunt";"date praesentium velit";"date aspernatur dolorem";"date quas temporibus";"date velit ea";0;0;;;
