sku;family;attr_43-en_US-ecommerce;attr_43-en_US-ecommerce-unit;attr_43-en_US-print;attr_43-en_US-print-unit;attr_51;attr_51-unit;attr_94;attr_53;attr_23;attr_85;attr_87;attr_87-unit;attr_49;attr_40;attr_9;attr_17;attr_64;attr_64-unit;attr_29-USD;attr_93;attr_78;attr_10;attr_59-en_US;attr_80;attr_70-USD;attr_8;attr_5;attr_30;attr_18;attr_18-unit;attr_38-USD;attr_56-en_US;attr_56-en_US-unit;attr_60;attr_27;attr_13;attr_46;attr_3;attr_83-en_US-ecommerce;attr_83-en_US-print;attr_55;attr_57;attr_72;attr_96-USD;attr_76;attr_25;attr_21;attr_95;attr_95-unit;attr_7;categories;attr_50-USD;attr_84;attr_81;attr_32;attr_47-en_US;attr_20;attr_89;attr_52;attr_48-USD;attr_90;attr_28;attr_33-USD;attr_67;attr_88;attr_79;attr_66;attr_68;attr_54;attr_86;attr_0-USD;attr_75;attr_44;attr_44-unit;attr_62;attr_14-en_US;attr_58;attr_73;attr_92-en_US;attr_65;attr_39;attr_63;attr_98;attr_34;attr_34-unit;attr_99-ecommerce;attr_99-print;attr_45;attr_45-unit;attr_35;attr_82;attr_77;attr_6-en_US;attr_2;attr_37;attr_26;attr_69;attr_1;attr_1-unit;attr_11;attr_91-en_US-USD;attr_41;attr_22;attr_4;attr_61;attr_31;attr_16-en_US;attr_24;attr_36;attr_15;attr_15-unit;attr_74;attr_12;attr_71;attr_97;attr_19;attr_19-unit;attr_42
id-3076;fam_4;;;;;;;attr_opt_attr_9487;attr_opt_attr_5327;2001-11-20;attr_opt_attr_8573;954;METER;;;;;266;METER;;0;;;;;988;;;1;197;METER;;230;METER;;;739;;;;;;;;;;attr_opt_attr_25105;;;;;master_6_5_0,master_0_3_0;941;;;;;;"Qui accusamus rerum minima et suscipit voluptatem.";;;;;;;;;;;;1;;;;;;;;;;;0;;;;;;;291;METER;;attr_opt_attr_8255;;;;;"Rerum voluptatibus aperiam qui quis rerum.";;397;METER;;839;1983-11-13;;452;;;;;;;;;;0;;;;1982-06-08
id-3077;fam_13;218;METER;544;METER;242;METER;;attr_opt_attr_5381;;attr_opt_attr_8546;176;METER;;0;1986-02-04;262;;;353;;;;;882;764;;;;;;;;;;;;;;;;attr_opt_attr_5541;;;;;;936;;;;master_4_4_1,master_6_1_1;552;;;;;;"Debitis explicabo corrupti quasi aut et hic quae.";;619;;;;"Repellendus fugit aut nostrum rerum molestiae blanditiis.";1;1970-02-09;;;;;;;;;;;attr_opt_attr_58100;0;;;1;;;;;;;687;METER;;attr_opt_attr_8245;1;;"Porro neque expedita nesciunt rem.";;;848;;;;;;;895;;;;;1;;;;;;;347;METER;1972-07-23
id-3078;fam_0;;;;;;;attr_opt_attr_9486;attr_opt_attr_5386;1978-02-26;;;;;;;;544;METER;340;;;;;;150;;;;564;METER;;638;METER;;;;;;;;attr_opt_attr_5510;attr_opt_attr_57167;;;;;985;;;attr_opt_attr_7147;master_0_3_6,master_3_2_4;71;;;;;;;;;;;;"Quo animi libero esse commodi eaque similique soluta.";1;;;;attr_opt_attr_54165;1;;;;;;;attr_opt_attr_5872;;2008-11-06;;0;attr_opt_attr_63157;;525;METER;;;;;;;;;"Sed dolorem velit dolorem voluptas quos praesentium reiciendis.";attr_opt_attr_37128;;229;;;;;;;;1;;;;0;702;METER;;attr_opt_attr_12114;1;;;;
id-3079;fam_1;;;;;639;METER;attr_opt_attr_9488;;;attr_opt_attr_85179;841;METER;;1;1984-02-07;;;;;;;;;;;;;0;;;;;;attr_opt_attr_607;;;;;;;;attr_opt_attr_57148;"Et ut expedita aut.";;;attr_opt_attr_2539;;;;;master_2_4_1,master_2_1_4;43;;;;attr_opt_attr_4790;;;;;;;;;0;;;;;1;;;;;;;;;2002-06-17;;0;;;;;;;492;METER;;attr_opt_attr_8287;;;;attr_opt_attr_3787;;;537;METER;;;;;;0;;2010-08-11;;;281;METER;;;1;"Cum eum porro non aut dicta.";634;METER;
id-3080;fam_10;;;;;70;METER;;;;;713;METER;"Eos ut tempore ullam sit voluptas impedit qui quos.";;2005-04-16;823;544;METER;800;;;;;;;1;;;108;METER;;;;;;;66;attr_opt_attr_3148;;;;attr_opt_attr_5730;;;;;212;84;METER;;master_3_1,master_6_2_6;;;;;;;"At totam et quasi veritatis esse quaerat reiciendis.";;976;"Vitae libero quas ex dolorem excepturi.";;;;1;;;;attr_opt_attr_54167;0;;;;;;attr_opt_attr_14114;attr_opt_attr_58199;0;;;;;"Ullam sunt enim fuga quia occaecati perferendis.";;;;;;;;attr_opt_attr_82115;;;;;;;;;;;;;;1;;2005-06-26;;1;;;;attr_opt_attr_1262;;;;;
id-3081;fam_9;103;METER;128;METER;;;attr_opt_attr_941;attr_opt_attr_53163;2015-10-02;;;;;;;;;;193;;;;;;482;;;0;;;;848;METER;;;;;attr_opt_attr_3133;;;;;;;;;997;;;;master_2_6_0,master_4_0_4;;;;;attr_opt_attr_47155;;"Dolorem sunt et id suscipit.";;325;;;;;0;1974-03-17;;;;;;;;;;;;1;1971-03-27;1;1;;"Delectus et odit molestiae.";182;METER;;;;;;;1;;;attr_opt_attr_3791;;;;;;;2007-07-12;;;;;;;;462;METER;;attr_opt_attr_1270;;;;;
id-3082;fam_19;807;METER;637;METER;;;attr_opt_attr_9476;;;;;;;;;784;;;;;;;;140;;;;;929;METER;;;;attr_opt_attr_60111;0;174;;attr_opt_attr_318;;;;;;136;;attr_opt_attr_25129;;439;METER;attr_opt_attr_736;master_6_5_4,master_6_5_3;;;;;attr_opt_attr_4739;;;;292;;;448;"Illum aut qui aut beatae alias.";;;;"Expedita reprehenderit explicabo voluptas dicta facilis.";attr_opt_attr_5428;1;785;;255;METER;;attr_opt_attr_14153;attr_opt_attr_58177;;;;;;;;;;;;;;attr_opt_attr_82191;;;;;;;;;;313;;;;0;;;1;;;;;;;;;;
id-3083;fam_6;;;;;;;;;1984-10-12;;;;"Earum et voluptas ipsam voluptatem.";0;;;945;METER;;0;;;;642;636;1;;;;;567;717;METER;;;158;;;;;attr_opt_attr_5551;;"Qui atque dolor enim esse distinctio facere.";632;;;562;;;;master_4_2_4,master_1_6_0;196;;;;attr_opt_attr_47129;;;;;"Deserunt est consequatur laborum.";;;;;1999-10-18;;"Et voluptate sunt autem perspiciatis facilis repellendus omnis.";;;290;;626;METER;;;;;2004-02-29;0;;;;;;;;;;;attr_opt_attr_82116;;;;attr_opt_attr_37117;;568;450;METER;;;1981-03-02;;;1;;2001-12-29;0;;;;;;;;;;
id-3084;fam_16;948;METER;519;METER;;;attr_opt_attr_9437;attr_opt_attr_53160;2011-09-24;;;;"Qui tenetur in molestias quae tempore sit.";;;;;;;;;;;;647;;;1;;;;;;attr_opt_attr_6084;1;;903;;;;;;"Reprehenderit tempora quod nihil expedita sed.";;;attr_opt_attr_25125;329;;;attr_opt_attr_7162;master_2_2,master_1_0_0;81;;;;attr_opt_attr_470;;"Nisi sed aliquid quo mollitia.";;;"Non voluptate molestias cum nostrum dolorem.";;;;;;;;;1;144;;;;;attr_opt_attr_14131;;1;1972-12-07;1;;;"Voluptas sapiente inventore delectus ut sequi dolores.";;;;;;;;attr_opt_attr_8242;1;;;;;;;;;926;;;;;1;;0;0;171;METER;;;;;;;1972-04-03
id-3085;fam_15;;;;;;;;;;attr_opt_attr_85187;;;"Est nam dolorem qui excepturi voluptatem omnis dolorum.";1;2002-09-16;;;;226;;;;;494;;1;;0;;;;363;METER;;1;553;;;;;;attr_opt_attr_5727;"Et aliquam ducimus repellendus officia pariatur cum corporis.";619;;;;207;METER;attr_opt_attr_7147;master_4_4_0,master_6_0_5;;;;;;;;;770;;;;;;;;"Praesentium perferendis aliquam qui.";;;721;;;;;;;;;;;;;35;METER;;;;;;attr_opt_attr_82195;;;"Nihil doloribus aut libero reprehenderit ea similique.";attr_opt_attr_3743;"Quidem adipisci laboriosam sint voluptas dolorum.";;;;;462;;;;;1;;;;;;;attr_opt_attr_1295;1;;;;
id-3086;fam_15;;;;;;;;attr_opt_attr_5390;;;;;"Repellat molestiae omnis quis dicta minus.";;2004-01-17;;;;;1;;;;219;761;0;;;;;;87;METER;attr_opt_attr_60104;1;691;;;;;;attr_opt_attr_57151;"Quasi et ut dolor dolor facilis id quia.";18;;;276;;;attr_opt_attr_7179;master_5_6_6,master_5_6_3;;;;;;;;;97;;;;;;;;;;;492;;;;;;;0;;;;;;485;METER;;;;;;attr_opt_attr_82174;;;"Ea voluptatum sed est provident temporibus.";attr_opt_attr_3743;;;;;;;;;;;0;;;;;;;attr_opt_attr_12116;0;;;;
id-3087;fam_8;;;;;;;;;;attr_opt_attr_85126;;;"Est ea suscipit voluptate fugiat eveniet reiciendis assumenda.";0;;843;;;;;;;;895;;;;;;;;;;attr_opt_attr_60191;;200;;;;;;;;;;attr_opt_attr_25187;808;98;METER;attr_opt_attr_724;master_4_1_5,master_5_4_1;431;;;;;;"Aut ipsum et natus sunt reprehenderit recusandae in et.";;;"Voluptatem voluptatem voluptas quas aut fugiat assumenda rerum.";;834;"Incidunt quos nam cum vero veniam.";;;;;attr_opt_attr_54176;1;;;;;;attr_opt_attr_1415;;;1991-06-15;0;;;;713;METER;;;;;;;;;;;"Voluptatem facilis debitis a.";;0;METER;;;;;;;;;;;;;;;0;"Incidunt velit et voluptatem nam aut at.";544;METER;
id-3088;fam_15;;;;;;;;attr_opt_attr_53198;;attr_opt_attr_85142;;;;1;1979-09-10;;;;289;;;;;466;697;;;0;;;;207;METER;attr_opt_attr_6067;;;;;;;;attr_opt_attr_570;"Laboriosam vel sed temporibus libero ut.";637;;;620;603;METER;attr_opt_attr_785;master_3_0_1,master_5_2_1;;;;;;;;;;;;;;;;;"Quo expedita odio aut quo alias.";;;494;;;;;;;1;1979-12-31;;;;;939;METER;;;;;;attr_opt_attr_82188;;;"Dignissimos eligendi perspiciatis impedit perspiciatis modi hic voluptatum.";attr_opt_attr_3770;"Quia minima autem non quidem enim.";;;;;49;2003-11-24;;373;;0;;;;;;;attr_opt_attr_1249;;;;;
id-3089;fam_13;773;METER;735;METER;888;METER;;attr_opt_attr_53190;;attr_opt_attr_85144;917;METER;;;1999-10-13;;;;743;1;;;;746;170;;;;;;;;;attr_opt_attr_6023;;154;187;attr_opt_attr_3150;;;;attr_opt_attr_5785;;;;;510;;;;master_2_5,master_5;136;;;;;;"Officiis impedit et ut quia incidunt quia assumenda aut.";;26;;;;"Dignissimos voluptate molestiae quod omnis blanditiis non dolores.";1;1995-05-02;;;;0;;;;;;;attr_opt_attr_58182;1;;;1;;;;;;;71;METER;;;1;;"Reiciendis ducimus excepturi tempora error.";;"At ad voluptatum qui et.";876;;;;;;;748;;;;;1;;;;;;"Quod et est iusto accusantium similique officia.";967;METER;1975-05-07
id-3090;fam_6;;;;;;;;;1983-06-05;;;;;1;;86;636;METER;;1;;;;921;488;1;;;;;209;427;METER;;1;657;;;;;attr_opt_attr_55143;;"Sit porro saepe quasi ut perspiciatis distinctio sint.";734;;;914;;;;master_1_6_1,master_6_3;278;;;;attr_opt_attr_47119;;"Molestias quam quia sint sint.";;;"Maxime voluptates rerum corrupti optio quia.";;;;;1989-07-06;;"Perspiciatis qui sit minus qui eos mollitia sit.";;1;352;;196;METER;;;;;2004-01-16;;;;;;;;;;;;attr_opt_attr_82144;;;;;;226;29;METER;;;2007-03-23;;;1;;2002-03-23;1;;;;;attr_opt_attr_12116;;;;;
id-3091;fam_5;;;;;997;METER;;attr_opt_attr_53188;;;;;;0;1988-05-15;619;535;METER;326;;;;;;;0;;0;;;239;453;METER;;1;764;90;;;;attr_opt_attr_55116;;;990;;;;;;;master_0_5_5,master_0_0_3;203;;;;;;"Sapiente delectus repudiandae vel.";;91;"Quaerat recusandae non hic quo aut.";;;;1;;;;attr_opt_attr_546;;;;;;;;attr_opt_attr_58151;;1991-05-20;0;1;;;;;;;10;METER;;attr_opt_attr_8219;1;;;;;;;;;573;;;507;;1;;0;;;;;attr_opt_attr_12124;0;"Tempora occaecati repellendus sit delectus.";178;METER;
id-3092;fam_8;;;;;;;;;;;;;"Eos voluptatem fugit dicta in.";1;;770;;;;;;;;83;;1;;;;;218;;;attr_opt_attr_6088;;;;;;;;;;;;attr_opt_attr_2599;297;592;METER;attr_opt_attr_754;master_4_3_3,master_6_4_3;627;;;;;;"Neque veniam aperiam soluta est non harum natus quisquam.";;;"Ut sed reiciendis temporibus dolor laboriosam accusantium tempore.";;701;"Exercitationem ipsam alias recusandae mollitia consequuntur inventore molestiae.";;;;;;1;;;;;;attr_opt_attr_1453;;;1993-06-17;;0;;;802;METER;;;;;;;;;;;"Qui nostrum rerum velit omnis.";;889;METER;;;;;853;;;1996-08-26;1;0;261;METER;;;0;;13;METER;
id-3093;fam_8;;;;;;;;;;attr_opt_attr_85132;;;"Sit non omnis ut.";1;;;;;;;;;;304;;1;;0;;;966;;;attr_opt_attr_60118;;;;;;;;;;;;attr_opt_attr_25109;391;75;METER;attr_opt_attr_7128;master_3_0_1,master_0_0_4;537;;;;;;;;;"Est voluptas dolore omnis sed.";;515;"Omnis impedit tempore quisquam fugiat laudantium aperiam debitis.";;;;;attr_opt_attr_54141;1;;;;;;attr_opt_attr_1418;;;1990-01-06;;0;;;625;METER;;;;;;;;;;;"Dolor distinctio voluptatem maxime.";;133;METER;;;;;6;;1;1971-01-15;;0;376;METER;;;;"Dolores reiciendis enim vel sunt placeat tempore eum.";31;METER;
id-3094;fam_1;;;;;;;;;;attr_opt_attr_8516;890;METER;;1;1992-11-27;184;;;;;;;;;;;;;;;;;;;;595;;;;;;attr_opt_attr_5766;;;;;;;;;master_5_1,master_4_1_5;138;;;;attr_opt_attr_47125;;"Labore corporis enim libero et.";;;"Repellat rem odit omnis.";;;;0;;;"Nihil suscipit itaque eum voluptatibus eveniet odit omnis.";;1;;;;;;attr_opt_attr_1478;;;;;0;;;;;;;814;METER;;attr_opt_attr_82111;;;;attr_opt_attr_37117;"Et praesentium quod doloremque et velit illum assumenda.";;;;;;;;;1;;1971-11-30;1;;890;METER;;;;"Voluptas non voluptatem nisi.";913;METER;
id-3095;fam_5;;;;;632;METER;;attr_opt_attr_53123;;;;;"Est minus ullam adipisci vero facere.";0;2004-01-26;278;342;METER;;;;;;;;;;0;;;;;;;0;;206;;;;attr_opt_attr_5528;attr_opt_attr_5736;;349;;;;;;attr_opt_attr_7103;master_3_2,master_4_1_2;890;;;;attr_opt_attr_47142;;"Omnis ab ad et non exercitationem hic.";;;"Sit ipsum voluptatem alias blanditiis sequi quibusdam sint.";;;;1;;;;attr_opt_attr_5456;;;;590;METER;;;attr_opt_attr_58155;;1990-06-04;0;1;;;;;;;598;METER;;attr_opt_attr_8272;1;;;;;;;;;730;;;8;;;;;;;;;attr_opt_attr_12132;1;"Accusamus voluptatem labore labore veritatis distinctio nisi quo.";392;METER;
id-3096;fam_16;131;METER;712;METER;;;attr_opt_attr_9476;attr_opt_attr_53196;2003-03-21;;;;"Ut qui sed cumque quia quia harum.";;;171;;;;;;;;;377;;;1;;;;;;attr_opt_attr_6011;0;;960;;;;;;"Sed perspiciatis inventore eveniet qui vel nobis unde.";;;attr_opt_attr_25160;815;;;attr_opt_attr_775;master_5_4_5,master_4_4;706;;;;attr_opt_attr_47119;;"Rerum esse ipsum repudiandae itaque.";;;;;;;0;;;;;1;373;;;;;;;1;;0;;;;;;;;;;;attr_opt_attr_8237;;;;;;24;;;;73;;;;;1;1978-04-24;;1;730;METER;;;;;;;1997-11-08
id-3097;fam_11;;;;;;;;;;;;;;;;;;;2;1;;;;126;;;;1;;;471;;;;;;;;;;;;"Ut qui labore unde assumenda nostrum inventore natus.";765;;;95;;;;master_0_4_1,master_0_3_6;;;;;;;"Fugit necessitatibus est quis ut repellendus.";;;;;;;0;;;;attr_opt_attr_5414;1;684;;;;;;;0;1990-09-09;1;;;;741;METER;;;;;;;;;;attr_opt_attr_3772;;;;;;;;;349;;;1975-01-09;1;;162;METER;;;1;;;;1976-11-22
id-3098;fam_6;;;;;;;;;2004-07-13;;;;;0;;378;374;METER;;0;;;;;207;0;;;;;630;858;METER;;;;;;;;attr_opt_attr_5577;;;256;;;930;;;;master_0_0_1,master_0_3_0;35;;;;attr_opt_attr_476;;"Eveniet odio aperiam et suscipit aut.";;;"Reprehenderit quia voluptas aut qui sed delectus.";;;;;1995-08-19;;"Aliquam dolorum at similique tempora neque et.";;0;;;134;METER;;;;;1989-10-01;1;;;;;;;;;;;;;;;;;921;207;METER;;;;;;1;;;;;;;;attr_opt_attr_12118;;;;;
id-3099;fam_1;;;;;653;METER;attr_opt_attr_9460;;;attr_opt_attr_8519;108;METER;;1;1990-05-30;456;;;;;;;;924;;;;0;;;;;;attr_opt_attr_6038;;713;;;;;;;"Tempora aspernatur nesciunt sunt officiis.";;;attr_opt_attr_25143;;;;;master_4_6_3,master_1_3_5;981;;;;attr_opt_attr_4735;;"Sapiente dolores voluptatum labore labore sint.";;;"Omnis beatae sint sapiente velit non.";;;;1;;;"Ea adipisci accusamus optio aliquam est et.";;1;;;;;;attr_opt_attr_14195;;;1991-11-19;;0;;;;;;;258;METER;;attr_opt_attr_82177;;;;attr_opt_attr_371;"Blanditiis dolore nihil ea facilis ab.";;678;METER;;;;;407;0;;;1;;852;METER;;;0;"Maiores mollitia velit veniam in placeat quae.";442;METER;
id-3100;fam_6;;;;;;;;;;;;;"Sit natus ut dicta quo repellat et.";0;;;945;METER;;1;;;;612;;0;;;;;;;;;0;274;;;;;attr_opt_attr_5560;;;916;;;849;;;;master_4_4_2,master_5_3;162;;;;attr_opt_attr_47199;;"Suscipit perspiciatis officia quibusdam explicabo sit nulla enim.";;;;;;;;2013-07-16;;;;1;760;;870;METER;;;;;1999-06-22;0;;;;;;;;;;;attr_opt_attr_827;;;;attr_opt_attr_37111;;983;;;;;1976-07-18;;;;;1995-07-03;1;;;;;;;;;;
id-3101;fam_2;43;METER;42;METER;;;;;;;492;METER;"Reiciendis quidem nihil cum minus dicta odit.";;;;;;988;1;;;;;;0;;1;;;;460;METER;;1;;426;attr_opt_attr_3178;;;;attr_opt_attr_57165;;814;;;;;;;master_5_3_6,master_4;258;;;;attr_opt_attr_47143;;;;314;"Qui non at sit non quod.";;;"Unde odit officia beatae est est ipsa aut.";;;;;;;;;;;;attr_opt_attr_14139;;1;1973-11-15;0;;attr_opt_attr_6383;;;;;;30;METER;;;;;;;;;582;METER;;;2000-06-28;;;0;0;;1;0;;;;;;;;;
id-3102;fam_8;;;;;;;;;;attr_opt_attr_85187;;;"Voluptatem earum suscipit est exercitationem.";0;;257;;;;;;;;7;;1;;1;;;76;;;attr_opt_attr_6034;;61;;;;;;;;;;attr_opt_attr_2532;714;;;attr_opt_attr_743;master_1_5_0,master_3_6_3;427;;;;;;"Earum vel sit eum aut.";;;"Et necessitatibus dolores consequatur et accusantium.";;70;"Ipsam dolores consequatur quia voluptatem facere.";;;;;attr_opt_attr_5480;0;;;;;;attr_opt_attr_14129;;;1987-07-23;0;;;;122;METER;;;;;;;;;;;"Non et accusantium sit sit animi cumque.";;;;;;;;262;;1;2011-02-22;1;1;281;METER;;;0;"Occaecati veritatis eligendi officiis laborum necessitatibus.";153;METER;
id-3103;fam_17;;;;;212;METER;attr_opt_attr_94135;attr_opt_attr_5316;1985-05-13;attr_opt_attr_85179;752;METER;;0;1985-07-07;841;896;METER;274;0;;;;552;;1;;0;859;METER;127;566;METER;attr_opt_attr_60156;;;259;;;;attr_opt_attr_55190;attr_opt_attr_57165;;19;;;86;838;METER;attr_opt_attr_7161;master_1_4_1,master_2_4_2;572;;;;;;"Praesentium laborum eius ex ut id voluptas.";;;;;;;;;;;;;148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197;METER;;;;;;;
id-3104;fam_3;599;METER;649;METER;;;attr_opt_attr_943;;2013-11-21;;;;"Magnam error aspernatur non.";;;98;782;METER;;;;;;;;;;0;;;845;;;attr_opt_attr_6071;0;;93;attr_opt_attr_399;;;attr_opt_attr_5545;attr_opt_attr_5769;;;;;;;;attr_opt_attr_7193;master_2_0_0,master_6_3_6;;;;;;;;;387;"Vel voluptatum hic molestias et quod modi officiis.";;887;"Omnis aut velit velit.";;2015-03-14;;"Delectus corrupti numquam blanditiis occaecati asperiores.";;;;;836;METER;;attr_opt_attr_14139;;;1976-11-21;0;1;;;;;;;;;;attr_opt_attr_824;;;;attr_opt_attr_37115;;437;;;;713;;;;;;;0;;;;;;;;;;2006-10-23
id-3105;fam_18;645;METER;358;METER;291;METER;attr_opt_attr_9452;attr_opt_attr_53175;1973-05-19;attr_opt_attr_85137;;;;;;;703;METER;;;;;;;653;1;;;;;;511;METER;;;;490;attr_opt_attr_31;;;;;;74;;;;;;;master_6_3_0,master_4_3_5;;;;;;;"Amet id sit et distinctio aliquid.";;;;;924;"Sint deserunt sit est cum.";;1977-06-04;;;attr_opt_attr_54196;0;;;;;;;attr_opt_attr_5837;0;2005-04-06;0;0;attr_opt_attr_63191;;923;METER;;;575;METER;;attr_opt_attr_8210;0;;"Nisi porro exercitationem eveniet.";attr_opt_attr_37134;;;;;;;;;;;;;;;;;;;0;;;;
id-3106;fam_10;;;;;541;METER;;;;attr_opt_attr_85106;709;METER;"Asperiores voluptas voluptatibus necessitatibus autem et et voluptates consectetur.";;;512;772;METER;715;;;;;;390;;;;677;METER;;213;METER;;;;479;;;;;attr_opt_attr_5739;;;;;;;;;master_6_0_3,master_0_6_5;;;;;attr_opt_attr_4720;;"Autem nostrum non eaque vel voluptatem.";;704;"Quo et et illo est.";;;"Unde quia optio sed.";0;;;;;0;;;;;;;attr_opt_attr_58107;0;2012-02-15;;;;"Voluptates voluptas illum et provident non.";;;;;38;METER;;;;;;;;;;;;;;;;;;1994-09-21;;1;;;;attr_opt_attr_1257;;;;;
id-3107;fam_19;627;METER;859;METER;;;attr_opt_attr_94126;;1999-07-19;;;;"Cupiditate et ut voluptatem cumque.";;;;464;METER;;;;;;;;;;;954;METER;;;;attr_opt_attr_60133;;;;attr_opt_attr_338;;;;attr_opt_attr_5799;;291;;attr_opt_attr_2557;;455;METER;;master_5_2_2,master_0_1_5;;;;;attr_opt_attr_47182;;;;719;"Autem voluptatem quis dicta itaque.";;955;;;1981-02-09;;"Ex fuga ut quae tempore porro aut.";attr_opt_attr_5499;1;;;;;;attr_opt_attr_14176;attr_opt_attr_5859;0;;;;;;;;;;;;;attr_opt_attr_8230;;;;;;;;;;702;;;;1;;;;;;;;;;;;;
id-3108;fam_16;293;METER;794;METER;;;attr_opt_attr_9489;attr_opt_attr_5394;1986-11-01;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;attr_opt_attr_55181;;"Perspiciatis et at et enim veritatis magni libero.";;;attr_opt_attr_2595;135;;;attr_opt_attr_767;master_3,master_5_2_6;458;;;;attr_opt_attr_4780;;"Blanditiis delectus reprehenderit sed dolore fugit cumque et.";;;"Unde consequatur recusandae nam.";;;;1;;;;attr_opt_attr_5450;1;;;;;;attr_opt_attr_1419;;;1980-05-31;1;;;"Quae eum vel aut quaerat quae recusandae quae.";;;;;;;;attr_opt_attr_8249;;;;;;;;;;;;;;1;1;1992-11-10;0;1;;;;;;;;;1971-07-31
id-3109;fam_13;873;METER;871;METER;526;METER;;attr_opt_attr_53190;;attr_opt_attr_85160;691;METER;;0;2013-05-19;803;;;499;0;;;;388;109;;;;;;;;;attr_opt_attr_6024;;677;;attr_opt_attr_3155;;;;attr_opt_attr_573;;;;;570;;;;master_0_3_1,master_5_5_2;;;;;;;"Dolor aut eum at tenetur.";;397;;;;"Eum aut omnis minima repudiandae commodi.";1;;;;;1;;;;;;;attr_opt_attr_5874;1;;0;1;;;;;;;220;METER;;;1;;"Laboriosam enim possimus ducimus doloribus consequatur magnam accusantium.";;"Quos velit molestias et fugiat sed voluptates.";89;;;;;1997-12-31;;993;;;;;1;364;METER;;;;;256;METER;1996-01-10
id-3110;fam_15;;;;;;;;attr_opt_attr_5393;1995-07-18;attr_opt_attr_8523;;;;;1979-03-28;;;;;0;;;;115;;0;;1;;;;;;attr_opt_attr_6060;;799;;;;;;attr_opt_attr_57168;"Dolorem voluptates labore rem rerum provident quia voluptatem.";;;;;570;METER;attr_opt_attr_750;master_1_5_0,master_4_2_1;;;;;;;;;;;;;;;;;"Ratione dolor nulla sit praesentium minima ad.";;;;;;;;;;1;2010-12-13;;;;;;;;;;;;attr_opt_attr_82172;;;"Quaerat reprehenderit repellat autem.";attr_opt_attr_37184;"Eum assumenda quasi sequi commodi sit.";;;;;531;2009-09-07;;552;1;0;;;;;;;attr_opt_attr_1233;0;;;;
id-3111;fam_7;974;METER;129;METER;;;attr_opt_attr_94103;attr_opt_attr_53127;;;;;"Voluptatem voluptas incidunt et iure perspiciatis eligendi laboriosam voluptas.";;;369;;;;;;;;;;1;;0;;;;;;;0;620;577;attr_opt_attr_329;;;;attr_opt_attr_5785;;447;;attr_opt_attr_2521;805;631;METER;;master_5_6,master_6_3_4;;;;;attr_opt_attr_4790;;"Eos fugit voluptatem modi dignissimos sit ut corporis.";;;;;;;0;;;"Quos id perferendis dolorem.";;;;;690;METER;;;;0;1997-12-18;;;attr_opt_attr_6322;;;;;;;;;;1;;"Enim dolores occaecati eos similique cupiditate.";;"Qui quia inventore minus delectus.";;;;;;;;;;;;;;;;;;;;;;1980-09-05
id-3112;fam_2;131;METER;141;METER;;;;;;;931;METER;;0;1978-05-07;;225;METER;;0;;;;520;;1;;1;710;METER;;;;;0;;66;attr_opt_attr_3199;;;;;;70;;attr_opt_attr_2586;;;;attr_opt_attr_7199;master_2_0_2,master_0_3_4;98;;;;attr_opt_attr_4790;;;;543;"Animi illo molestias occaecati recusandae fugit nihil.";;;"Odit sunt sit neque qui natus.";1;;;;;;;;;;;attr_opt_attr_14160;;1;1981-05-17;;;attr_opt_attr_63131;;;;;;677;METER;;;;;;attr_opt_attr_3733;;;;;;;;;188;;;;1;1;;;;;;"Sunt vel facere non et consequatur et est.";;;1986-03-03
id-3113;fam_11;;;;;;;attr_opt_attr_9428;;;;;;;;;;;;;1;;;;801;;;;1;;;411;;;;;;;;;;;;;772;;;139;833;METER;;master_4_5_6,master_1_6_6;806;;;;;;"Aut beatae voluptate rerum occaecati aut omnis.";;;;;;;1;;;;attr_opt_attr_54184;1;725;;;;;;;;1995-11-10;;;;;346;METER;;;115;METER;;;;;;;;;747;METER;;557;;;893;0;;;;;484;METER;;;;"Neque et et et culpa iste.";;;1993-12-15
id-3114;fam_2;273;METER;300;METER;;;;;;;148;METER;;1;1998-06-10;;;;;;;;;976;;1;;;927;METER;;31;METER;;0;;563;attr_opt_attr_3138;;;;attr_opt_attr_57126;;277;;attr_opt_attr_25158;;;;attr_opt_attr_70;master_5_3_5,master_3_4_6;652;;;;attr_opt_attr_47149;;;;715;"Ex ipsa ut aut voluptatum.";;;"Et sunt dolorum consectetur modi vel culpa molestias.";0;;;;;;;;;;;attr_opt_attr_14198;;;;1;;attr_opt_attr_63193;;;;;;297;METER;;;;;;attr_opt_attr_3766;;;702;METER;;;2012-10-01;;144;1;;;;;;;;;;;;;1996-02-24
